ID,METODE,DATA,Codi_Districte,Nom_Districte,F0,F1,F2,RENDA,Q1,Q2,EDAT,ID4,ID4_PAIS,ID5,P9,ID7,ID8,ID9,P1,P1A,Q1A,P1B,P2_1,P2_2,P2_3,P2_4,P2_6,P2_7,P2_5,P2_5B,P2,P2A,P2B,P3_1,P3_2,P3_3,P3_0,P3_95,P3_98,P3_99,P4,P5A_1,P5A_2,P5A_3,P5A_4,P5A_5,P5A_6,P5A_7,P5A_8,P5A_9,P5A_10,P5A_11,P5A_12,P5A_13,P5A_14,P5A_15,P5A_16,P5A_17,P5A_18,P5A_19,P5A_20,P5A_18_cod,P6,P7,Q8,P8B,P9B,P10,P10B_1,P10B_2,P10B_3,P10B_4,P10B_5,P10B_6,P10B_95,P10B_98,P10B_99,P11_0,P11_1,P11_2,P11_3,P11_4,P11_5,P11_98,P11_99,P11B,P11C_1,P11C_2,P11C_3,P11C_4,P11C_5,P11C_6,P11C_95,P11C_98,P11C_99,P12,Q12,P13,P13B_1,P13B_2,P13B_3,P13B_4,P13B_5,P13B_98,P13B_99,ID10,ID11,P14,P14_1cod,P14_2cod,P5A_1rec,P5A_2rec,P5A_3rec,P5A_4rec,P5A_5rec,P5A_6rec,P5A_7rec,P5A_8rec,P5A_9rec,P5A_10rec,P5A_11rec,P5A_12rec,P5A_13rec,P5A_14rec,P5A_15rec,P5A_16rec,P5A_17rec,P5A_18rec,P5A_19rec,P5A_20rec,P2_LLAR,Longitud,Latitud,Pes
5804,1,20201030,4,Les Corts,1,1,1,4,2,59,5,1,,1,5,4,3,0,1,2,7,,3,0,0,1,1,1,0,,1,2,2,,,3,,,,,1,5,1,3,5,5,5,2,5,5,5,4,5,5,5,5,1,5,5,5,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,1,1,,,,,,,4,2,,,,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,4,2.1385028,41.383195,0.6953470
5807,1,20201102,2,Eixample,1,1,1,3,1,23,1,1,,2,,5,3,0,1,2,5,,1,0,1,1,0,0,0,,1,1,,1,,,,,,,1,1,1,3,1,4,1,1,3,2,3,3,4,3,2,4,5,5,5,2,1,,1,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,2.1717641,41.4066779,1.0625790
5811,1,20201102,7,Horta - Guinardó,2,1,1,2,2,79,7,1,,3,,3,2,0,2,,,6,0,0,0,0,0,0,0,,2,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,2.1661883,41.4099232,2.0529610
5817,1,20201028,4,Les Corts,2,1,1,4,2,31,2,3,68,1,2,2,2,0,2,,,6,2,0,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,5,5,1,1,3,3,1,4,5,3,3,2,4,5,3,1,,2,6,8,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,2.1671796,41.3920747,0.7420530
5824,1,20201102,5,Sarrià - Sant Gervasi,1,1,1,5,2,53,4,1,,1,2,4,4,0,1,2,7,,4,3,3,1,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,5,5,2,3,2,4,1,5,5,5,4,3,5,5,5,1,,1,6,2,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,11,2.1338974,41.4047675,0.6277690
5828,1,20201102,5,Sarrià - Sant Gervasi,1,1,1,5,2,32,2,1,,1,4,3,2,0,1,2,7,,2,0,0,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,1,3,4,5,3,3,3,4,2,3,4,2,4,4,4,4,2,3,2,1,0,,2,2,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,0.7235720
5831,1,20201028,1,Ciutat Vella,1,1,2,3,2,29,2,1,,5,,3,2,0,1,1,8,,2,1,2,0,0,0,0,,1,1,,1,,,,,,,1,1,1,1,1,5,5,1,4,4,4,2,1,5,4,4,3,5,5,4,1,,2,0,,2,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,0,,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,5,2.1792943,41.3852624,0.9891230
5834,1,20201028,2,Eixample,1,1,1,5,1,40,3,1,,1,1,1,1,0,1,2,9,,1,0,1,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,3,1,2,5,1,3,3,3,2,3,2,5,5,4,5,5,1,2,,2,0,,2,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2.1646374,41.3995815,0.7929690
5835,1,20201028,3,Sants - Montjuïc,1,1,1,2,2,33,2,1,,1,2,4,3,1,1,2,9,,2,1,2,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,2,1,5,1,2,2,3,3,2,3,5,5,3,4,5,4,1,1,1,1,0,,2,1,3,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,9,1,,2,,,,,,5,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,5,2.1348779,41.3682946,2.0621540
5837,1,20201028,8,Nou Barris,2,1,1,1,1,26,2,1,,1,5,2,3,0,1,2,8,,3,1,0,1,0,3,0,,1,1,,1,2,,,,,,1,1,1,2,1,5,1,1,2,3,2,1,3,5,5,3,3,5,5,1,1,,1,0,,2,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,,2,6,3,,,,,,,,5,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,5,2.1696123,41.4273752,0.7303470
5839,1,20201028,4,Les Corts,2,1,1,4,1,24,1,1,,5,,2,3,0,1,2,7,,3,3,3,0,1,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,3,2,1,2,1,2,1,4,5,5,5,5,5,3,1,1,2,2,0,,1,,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,9,3,,,,,,,,5,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,9,2.1312475,41.3861627,0.7218840
5841,1,20201028,10,Sant Martí,1,1,1,4,2,43,3,1,,1,4,4,3,0,1,2,9,,4,2,2,1,0,2,0,,1,1,,1,2,,,,,,1,1,1,2,1,5,5,1,3,4,3,2,3,3,5,4,4,5,5,1,1,,1,0,,4,2,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,9,2.2023186,41.4001068,0.7542070
5842,1,20201028,9,Sant Andreu,2,1,1,1,1,53,4,3,250,2,,4,4,2,1,2,9,,3,2,3,0,1,1,0,,1,1,,1,,,,,,,1,1,1,2,1,5,5,1,5,3,2,2,5,5,5,5,4,5,5,2,2,,1,5,6,,,2,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,4,2,,,,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,1,8,2.2043994,41.437038,0.5916310
5844,1,20201028,3,Sants - Montjuïc,1,1,1,2,1,36,3,3,380,1,5,3,2,0,1,2,9,,2,0,3,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,4,5,1,4,4,4,1,5,4,5,4,4,5,5,5,5,,2,0,,2,,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,10,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,5,2.180922,41.380938,1.8220920
5850,1,20201028,8,Nou Barris,2,1,1,1,2,31,2,1,,1,5,4,3,1,2,,,2,2,0,0,0,0,0,0,,1,1,,1,,,,,,,1,5,1,5,1,5,3,1,5,4,5,3,5,5,5,4,4,5,5,5,2,,1,0,,1,,1,,,,,,,,,,,,,,,5,,,1,,,,,,,,,,2,10,3,,,,,,,,2,2,,,,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,,,0.6941870
5864,1,20201028,3,Sants - Montjuïc,2,1,1,2,1,27,2,3,862,1,5,2,5,0,1,98,10,,5,1,5,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,2,2,1,2,3,2,1,2,3,1,3,3,5,5,1,1,,1,6,5,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,0,,3,,,,,,,,5,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,11,2.18751,41.41717,1.8377240
5869,1,20201028,8,Nou Barris,2,1,1,1,2,42,3,1,,1,5,5,2,1,1,2,7,,2,0,0,1,0,0,0,,1,1,,1,,,,,,,1,1,1,5,3,5,5,1,98,1,2,2,5,5,1,4,4,5,5,5,2,,1,0,,1,,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,3,2,,,,1,1,2,1,2,2,1,98,1,1,1,2,2,1,1,1,2,2,2,1,3,2.1812758,41.4443937,0.6154540
5870,1,20201029,10,Sant Martí,2,1,1,2,2,49,4,3,380,2,,5,2,0,1,2,2,,1,0,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,4,1,4,5,1,3,1,4,2,4,5,1,4,4,5,5,5,1,,1,5,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,2,,,,,,,,3,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2.1439903,41.3948373,1.6428030
5873,1,20201028,2,Eixample,2,1,1,5,1,34,2,1,,1,2,1,1,0,1,2,10,,1,0,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,3,1,5,1,1,5,3,4,1,3,1,5,3,5,5,5,5,1,,2,6,3,,99,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,,,0.8150680
5875,1,20201028,5,Sarrià - Sant Gervasi,1,1,1,5,1,51,4,1,,1,4,1,1,0,1,2,10,,1,1,1,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,1,1,1,5,1,1,4,4,2,4,4,5,5,4,5,5,2,1,,2,0,,2,2,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,0,,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,3,2.1443915,41.3974235,0.7253570
5880,1,20201028,9,Sant Andreu,2,1,1,2,1,30,2,1,,1,5,3,2,0,1,2,7,,2,0,1,0,2,2,0,,1,1,,1,2,,,,,,1,1,1,2,5,5,5,5,5,4,4,3,5,5,4,4,4,5,5,5,1,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,3,,,,,,,,1,2,,,,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,3,,,1.8377240
5886,1,20201028,6,Gràcia,3,1,1,3,2,33,2,1,,1,2,4,3,1,1,2,8,,2,1,1,1,0,2,0,,1,1,,1,2,,,,,,1,1,1,3,1,3,5,1,5,2,4,3,5,5,5,5,5,5,4,1,3,1,1,0,,2,2,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,5,2.1590486,41.411782,0.9891230
5889,1,20201030,4,Les Corts,1,1,1,4,2,53,4,1,,1,99,4,4,0,1,2,7,,4,0,3,1,0,0,0,,1,1,,1,,,,,,,1,1,1,2,5,5,5,1,5,2,5,5,5,5,5,5,5,5,5,5,5,,1,0,,1,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,,2,9,3,,,,,,,,5,2,,,,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,8,2.1321331,41.3848398,0.7306450
5897,1,20201029,2,Eixample,1,1,1,4,1,42,3,1,,1,3,4,3,1,1,2,9,,3,0,2,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,1,1,2,5,1,3,2,4,2,4,5,5,3,4,5,5,2,2,,2,5,5,,2,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,5,2.1507893,41.3885182,0.7611000
5898,1,20201029,3,Sants - Montjuïc,1,1,1,2,2,25,2,1,,1,2,3,2,0,1,2,8,,2,1,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,5,2,1,2,2,2,1,1,4,1,2,2,5,3,1,1,1,1,0,,1,1,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2.1277349,41.3790521,2.0621540
5900,1,20201029,6,Gràcia,2,1,1,3,1,18,1,1,,5,,4,5,1,1,2,6,,4,1,2,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,3,1,2,3,2,5,5,4,5,3,5,4,4,4,1,1,2,1,0,,4,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,2,7,2,,,,,,,,4,2,,,,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,7,2.1405375,41.4129373,1.0625790
5903,1,20201029,2,Eixample,2,1,1,3,2,30,2,3,76,1,5,4,4,2,1,2,8,,2,0,1,0,0,0,0,,1,1,,1,,,,,,,1,2,1,5,1,5,5,1,3,3,3,3,4,4,2,3,4,5,5,5,4,,1,0,,2,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,2,,,,,,,,2,2,,,,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2.1017302,41.3842224,0.9891230
5906,1,20201029,6,Gràcia,1,1,1,3,1,26,2,1,,2,,2,2,0,1,2,5,,2,0,1,1,1,0,0,,1,1,,1,2,,,,,,1,1,1,2,5,5,1,1,1,1,3,2,5,5,3,4,4,5,5,1,1,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,4,2,,,,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,4,2.167912,41.4014747,0.9521990
5907,1,20201029,6,Gràcia,2,1,1,3,2,31,2,1,,2,,4,4,2,1,1,9,,2,0,2,0,0,1,0,,1,2,3,1,2,,,,,,1,1,1,4,2,5,5,2,4,3,4,3,5,5,4,3,4,5,5,3,2,,2,98,,,,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,4,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,4,2.1609147,41.4131511,0.9891230
5909,1,20201029,6,Gràcia,2,1,2,3,1,32,2,1,,2,,2,2,0,1,1,8,,2,0,2,0,0,0,0,,1,1,,1,,,,,,,1,1,1,2,1,2,3,2,2,3,4,3,4,5,3,5,3,3,3,3,1,2,1,0,,2,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,0,,2,,,,,,,,3,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,2.1684531,41.4065174,0.9521990
5917,1,20201030,6,Gràcia,1,1,1,3,2,44,3,1,,1,1,5,2,1,1,2,10,,2,2,2,1,1,1,0,,1,1,,1,2,,,,,,1,1,1,1,1,1,5,1,5,5,1,1,3,3,5,5,4,5,5,5,1,,1,0,,2,2,1,,,,,,,,,,,1,,3,4,,,,1,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,7,2.1514386,41.4200712,0.9271300
5923,1,20201029,6,Gràcia,2,1,1,3,1,31,2,1,,1,5,3,2,0,1,2,7,,2,0,2,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,5,5,5,2,1,2,3,5,2,4,5,4,3,3,5,5,2,1,,1,3,7,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,2,8,2,,,,,,,,5,2,,,,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,4,2.1496469,41.4123854,0.9521990
5925,1,20201029,6,Gràcia,2,1,1,3,1,23,1,1,,1,3,3,2,0,1,2,7,,2,1,2,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,2,1,3,2,1,3,2,3,2,5,3,2,3,4,5,3,1,2,1,2,0,,2,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,1,,2,,4,5,,,5,2,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,5,2.1632333,41.4058295,1.0625790
5926,1,20201029,2,Eixample,1,1,1,3,1,28,2,1,,1,99,4,4,0,1,98,8,,4,1,2,1,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,2,5,1,2,3,4,2,5,3,4,4,5,5,2,3,2,2,1,0,,1,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,2,9,2,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,8,2.1761151,41.4083266,0.9521990
5930,1,20201029,2,Eixample,2,1,2,5,1,24,1,3,804,5,,2,4,0,1,2,8,,3,0,4,0,1,0,2,1,1,1,,1,,,,,,,1,2,2,2,1,2,2,2,2,3,3,2,1,4,3,4,4,5,5,5,1,,1,0,,2,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,0,,2,,,,,,,,3,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,7,2.1743583,41.389825,0.7610760
5948,1,20201029,6,Gràcia,1,1,1,3,2,32,2,1,,1,5,5,3,2,1,2,8,,2,2,2,0,1,1,0,,1,1,,1,2,,,,,,1,1,1,4,2,5,4,2,2,5,3,1,2,5,5,3,4,5,5,1,1,,1,0,,2,,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,2,,,,,,,,5,2,,,,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,6,2.1689423,41.406571,0.9891230
5954,1,20201029,1,Ciutat Vella,2,1,1,3,1,31,2,1,,1,1,3,2,0,1,2,6,,3,7,5,0,4,0,0,,1,1,,1,,,,,,,1,1,1,2,1,1,2,1,2,5,3,1,5,5,5,4,3,2,1,1,1,1,1,0,,2,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,15,2.1290495,41.3303529,0.9521990
5956,1,20201029,6,Gràcia,1,1,1,3,1,31,2,1,,1,2,3,2,0,1,2,7,,2,0,1,1,0,1,0,,1,1,,1,2,,,,,,1,1,1,2,5,5,5,2,4,4,4,2,3,4,4,5,4,5,5,1,2,,1,0,,3,2,,,,,,,,,,,,,2,,,5,,,1,,,,,,,,,,0,,1,,2,,,,,,5,2,,,,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,4,2.1566317,41.4101803,0.9521990
5958,1,20201029,4,Les Corts,2,1,1,4,2,29,2,3,212,1,99,4,4,2,1,2,10,,2,2,0,0,0,1,0,,1,1,,1,,,,,,,1,1,1,1,1,4,3,1,1,1,4,5,3,5,1,3,4,5,5,1,4,,1,0,,2,,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,2,,,,,,,,4,2,,,,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,4,2.1384676,41.3852026,0.7420530
5964,1,20201029,8,Nou Barris,2,1,1,1,1,76,7,1,,3,,4,5,0,1,2,7,,5,3,4,0,0,0,0,,1,1,,1,,,,,,,1,4,2,5,4,5,5,4,4,4,5,4,5,5,5,4,5,5,5,5,5,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,3,,,,,,,,3,2,,,,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,12,2.1770023,41.4379916,0.6435620
5968,1,20201029,6,Gràcia,2,1,1,3,2,39,3,1,,1,5,3,2,0,1,2,7,,2,0,3,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,5,1,5,1,5,2,1,3,1,4,5,3,3,2,5,4,1,1,1,2,0,,3,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,9,3,,,,,,,,5,2,,,,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,5,2.1499869,41.4196024,0.9271300
5970,1,20201029,6,Gràcia,1,1,1,4,2,32,2,1,,1,4,2,2,0,1,2,8,,4,0,3,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,4,5,1,3,4,4,3,4,5,5,5,5,5,1,1,1,99,1,0,,3,1,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,7,2.1605822,41.3998664,0.7420530
5971,1,20201029,6,Gràcia,2,1,1,4,2,32,2,3,152,1,1,4,3,1,1,2,8,,2,0,3,0,0,1,0,,1,1,,1,2,,,,,,1,1,2,1,2,5,5,1,5,4,4,2,3,2,4,4,4,5,5,3,2,,1,0,,1,2,2,,,,,,6,,,,,1,,,,,,,1,,,,,,,,,,2,5,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,5,2.1566891,41.3971143,0.7420530
5973,1,20201029,6,Gràcia,2,1,1,4,2,29,2,3,152,1,3,2,4,0,1,2,7,,4,0,6,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,5,5,1,2,2,5,1,2,3,5,5,2,5,5,1,1,,1,0,,2,2,,,,,,,,,,,,1,,3,,,,,1,,,,,,,,,,0,,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,2,1,1,10,2.1630174,41.4011775,0.7420530
5976,1,20201029,6,Gràcia,2,1,1,3,1,39,3,3,484,1,2,4,5,3,1,2,9,,2,2,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,5,1,1,3,2,3,2,2,4,4,4,4,5,5,3,1,,1,0,,2,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,2,,,,,,,,5,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,2.1536507,41.4120195,0.8457860
5977,1,20201029,6,Gràcia,2,1,1,3,1,43,3,1,,1,1,4,4,2,1,2,8,,2,1,3,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,3,3,3,5,1,2,5,3,2,5,5,5,5,3,5,5,3,2,,1,0,,1,2,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,6,,,0.8457860
5982,1,20201029,6,Gràcia,2,1,1,4,1,49,4,3,862,2,,4,3,0,1,2,8,,3,0,1,2,1,0,0,,1,1,,1,2,,,,,,1,2,1,1,1,4,5,1,4,2,4,2,5,4,4,4,4,5,5,2,1,,1,6,98,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,6,2.1545019,41.4083625,0.6702830
5986,1,20201029,8,Nou Barris,2,1,1,1,1,32,2,3,356,2,,4,4,1,1,2,8,,1,1,0,0,0,1,0,,1,1,,1,,,,,,,1,1,1,5,1,5,5,1,4,2,5,2,5,5,1,4,5,5,5,3,1,,1,0,,3,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,3,2,,,,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2.1786357,41.4438209,0.7303470
5987,1,20201029,1,Ciutat Vella,1,1,1,3,2,33,2,1,,1,3,1,1,0,1,1,6,,1,0,1,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,4,5,1,1,1,98,3,4,5,5,5,3,5,2,2,1,2,1,5,1,,1,,,,,,,,,,,,,,3,,,,,2,,,3,4,,6,,,,2,4,3,,,,,,,,4,2,,,,1,1,1,1,1,2,1,1,1,98,1,1,2,2,2,1,2,1,1,1,2,2.1732097,41.3868579,0.9891230
5998,1,20201029,8,Nou Barris,1,1,1,1,2,33,2,1,,2,,4,3,1,1,98,3,,2,2,1,1,0,1,0,,1,1,,1,,,,,,,1,3,1,2,5,5,5,1,5,2,3,4,5,4,2,2,4,5,5,5,1,,2,0,,2,,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,5,1,,,,,5,,,3,2,,,,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,6,2.1718503,41.4300115,0.6941870
6001,1,20201029,2,Eixample,1,1,1,4,2,32,2,1,,1,4,1,1,0,1,2,10,,1,0,1,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,4,1,1,5,1,2,3,3,1,2,5,5,3,3,5,5,2,5,,2,0,,3,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,5,1,,2,3,4,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2.15119,41.38904,0.7420530
6005,1,20201029,9,Sant Andreu,2,1,1,2,1,37,3,3,250,2,,4,3,1,1,2,8,,2,0,3,0,0,0,0,,1,1,,1,,,,,,,1,1,1,1,1,5,1,1,4,4,4,3,4,4,1,4,4,5,5,1,1,,1,0,,1,,3,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,2,10,2,,,,,,,,5,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,2.1769626,41.4064824,1.8220920
6013,1,20201029,6,Gràcia,2,1,1,4,1,44,3,1,,2,,4,5,3,1,2,9,,3,2,1,0,0,0,0,,1,1,,,,3,,,,,1,4,1,1,1,5,5,4,4,5,5,1,5,5,5,4,3,5,5,1,1,,1,0,,2,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,3,2,,,,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,6,2.1624297,41.4050027,0.7611000
6014,1,20201029,6,Gràcia,2,1,1,3,1,37,3,3,212,2,,3,2,0,1,1,10,,3,0,1,0,1,0,0,,1,2,5,1,,,,,,,1,1,1,5,1,5,5,1,1,1,3,3,5,5,1,1,3,5,5,5,5,,1,0,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,10,3,,,,,,,,3,2,,,,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,4,2.1398454,41.4186458,0.8457860
6015,1,20201029,1,Ciutat Vella,2,1,1,3,2,35,3,3,32,2,,4,3,1,1,2,7,,2,1,2,0,0,0,0,,1,2,1,1,,,,,,,1,1,1,5,1,4,5,1,1,1,4,3,5,5,1,3,1,5,5,5,1,,1,5,1,,,2,,,,,,6,,,,,,,3,4,5,,,1,,,,,,,,,,2,7,3,,,,,,,,5,2,,,,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,5,2.172954,41.3870413,0.9271300
